sample_id,item_id,machine_id,time_id,quantity,sample_objective
Sample_64,item31,machine10,date179,13,0
Sample_64,item31,machine22,date179,4,0
Sample_64,item44,machine05,date180,11,0
Sample_64,item44,machine32,date180,6,0
Sample_64,item74,machine08,date180,20,0
Sample_64,item74,machine09,date180,24,0
Sample_64,item74,machine10,date180,26,0
Sample_64,item74,machine14,date180,5,0
Sample_64,item74,machine21,date180,21,0
Sample_64,item74,machine22,date180,31,0
Sample_64,item74,machine23,date180,3,0
Sample_64,item74,machine28,date180,26,0
Sample_64,item74,machine29,date180,1,0
Sample_64,item74,machine33,date180,32,0
Sample_64,item85,machine10,date180,2,0
Sample_64,item87,machine01,date180,170,0
Sample_64,item87,machine03,date180,198,0
Sample_64,item87,machine05,date180,31,0
Sample_64,item87,machine17,date180,2,0
Sample_64,item87,machine18,date180,43,0
Sample_64,item87,machine19,date180,42,0
Sample_64,item87,machine20,date180,21,0
Sample_64,item87,machine21,date180,98,0
Sample_64,item87,machine32,date180,60,0
Sample_64,item87,machine33,date180,1,0
Sample_65,item44,machine05,date180,12,0
Sample_65,item44,machine32,date180,9,0
Sample_65,item74,machine08,date180,6,0
Sample_65,item74,machine09,date180,16,0
Sample_65,item74,machine10,date180,1,0
Sample_65,item74,machine14,date180,11,0
Sample_65,item74,machine21,date180,5,0
Sample_65,item74,machine22,date180,10,0
Sample_65,item74,machine23,date180,23,0
Sample_65,item74,machine28,date180,26,0
Sample_65,item74,machine29,date180,7,0
Sample_65,item74,machine33,date180,3,0
Sample_65,item85,machine10,date180,10,0
Sample_65,item87,machine01,date180,148,0
Sample_65,item87,machine03,date180,161,0
Sample_65,item87,machine05,date180,124,0
Sample_65,item87,machine17,date180,182,0
Sample_65,item87,machine18,date180,32,0
Sample_65,item87,machine19,date180,54,0
Sample_65,item87,machine20,date180,159,0
Sample_65,item87,machine21,date180,103,0
Sample_65,item87,machine32,date180,57,0
Sample_65,item87,machine33,date180,57,0
Sample_65,item61,machine09,date181,49,0
Sample_65,item61,machine21,date181,55,0
Sample_66,item44,machine05,date180,7,9432497
Sample_66,item44,machine32,date180,12,9432497
Sample_66,item85,machine10,date180,20,9432497
Sample_66,item87,machine01,date180,176,9432497
Sample_66,item87,machine03,date180,87,9432497
Sample_66,item87,machine05,date180,131,9432497
Sample_66,item87,machine17,date180,150,9432497
Sample_66,item87,machine18,date180,20,9432497
Sample_66,item87,machine19,date180,98,9432497
Sample_66,item87,machine20,date180,160,9432497
Sample_66,item87,machine21,date180,166,9432497
Sample_66,item87,machine32,date180,53,9432497
Sample_66,item87,machine33,date180,39,9432497
Sample_66,item45,machine08,date181,529,9432497
Sample_66,item45,machine30,date181,106,9432497
Sample_66,item45,machine32,date181,89,9432497
Sample_66,item45,machine33,date181,119,9432497
Sample_66,item61,machine09,date181,15,9432497
Sample_66,item61,machine21,date181,52,9432497
Sample_67,item44,machine05,date180,10,14269893
Sample_67,item44,machine32,date180,6,14269893
Sample_67,item87,machine01,date180,43,14269893
Sample_67,item87,machine03,date180,57,14269893
Sample_67,item87,machine05,date180,167,14269893
Sample_67,item87,machine17,date180,146,14269893
Sample_67,item87,machine18,date180,76,14269893
Sample_67,item87,machine19,date180,33,14269893
Sample_67,item87,machine20,date180,56,14269893
Sample_67,item87,machine21,date180,199,14269893
Sample_67,item87,machine32,date180,131,14269893
Sample_67,item87,machine33,date180,62,14269893
Sample_67,item45,machine08,date181,487,14269893
Sample_67,item45,machine30,date181,715,14269893
Sample_67,item45,machine32,date181,122,14269893
Sample_67,item45,machine33,date181,469,14269893
Sample_67,item61,machine09,date181,21,14269893
Sample_67,item61,machine21,date181,33,14269893
Sample_67,item65,machine04,date181,66,14269893
Sample_67,item65,machine08,date181,68,14269893
Sample_67,item65,machine09,date181,86,14269893
Sample_67,item65,machine10,date181,116,14269893
Sample_67,item65,machine14,date181,125,14269893
Sample_67,item65,machine21,date181,3,14269893
Sample_67,item65,machine22,date181,86,14269893
Sample_67,item65,machine28,date181,1,14269893
Sample_67,item65,machine30,date181,16,14269893
Sample_67,item65,machine33,date181,68,14269893
Sample_68,item87,machine01,date180,190,23807223
Sample_68,item87,machine03,date180,22,23807223
Sample_68,item87,machine05,date180,75,23807223
Sample_68,item87,machine17,date180,65,23807223
Sample_68,item87,machine18,date180,29,23807223
Sample_68,item87,machine19,date180,66,23807223
Sample_68,item87,machine20,date180,59,23807223
Sample_68,item87,machine21,date180,131,23807223
Sample_68,item87,machine32,date180,2,23807223
Sample_68,item87,machine33,date180,103,23807223
Sample_68,item22,machine01,date181,10,23807223
Sample_68,item22,machine03,date181,53,23807223
Sample_68,item22,machine05,date181,5,23807223
Sample_68,item22,machine08,date181,62,23807223
Sample_68,item22,machine16,date181,1,23807223
Sample_68,item22,machine18,date181,65,23807223
Sample_68,item22,machine19,date181,37,23807223
Sample_68,item22,machine20,date181,58,23807223
Sample_68,item22,machine21,date181,53,23807223
Sample_68,item22,machine32,date181,46,23807223
Sample_68,item22,machine33,date181,22,23807223
Sample_68,item22,machine34,date181,4,23807223
Sample_68,item45,machine08,date181,617,23807223
Sample_68,item45,machine30,date181,662,23807223
Sample_68,item45,machine32,date181,508,23807223
Sample_68,item45,machine33,date181,670,23807223
Sample_68,item61,machine09,date181,25,23807223
Sample_68,item61,machine21,date181,69,23807223
Sample_68,item65,machine04,date181,96,23807223
Sample_68,item65,machine08,date181,9,23807223
Sample_68,item65,machine09,date181,6,23807223
Sample_68,item65,machine10,date181,166,23807223
Sample_68,item65,machine14,date181,102,23807223
Sample_68,item65,machine21,date181,175,23807223
Sample_68,item65,machine22,date181,103,23807223
Sample_68,item65,machine28,date181,188,23807223
Sample_68,item65,machine30,date181,39,23807223
Sample_68,item65,machine33,date181,100,23807223
Sample_69,item22,machine01,date181,21,18348192
Sample_69,item22,machine03,date181,52,18348192
Sample_69,item22,machine05,date181,59,18348192
Sample_69,item22,machine06,date181,8,18348192
Sample_69,item22,machine08,date181,27,18348192
Sample_69,item22,machine16,date181,11,18348192
Sample_69,item22,machine18,date181,2,18348192
Sample_69,item22,machine19,date181,10,18348192
Sample_69,item22,machine20,date181,65,18348192
Sample_69,item22,machine21,date181,35,18348192
Sample_69,item22,machine32,date181,27,18348192
Sample_69,item22,machine33,date181,27,18348192
Sample_69,item22,machine34,date181,5,18348192
Sample_69,item45,machine08,date181,551,18348192
Sample_69,item45,machine30,date181,625,18348192
Sample_69,item45,machine32,date181,453,18348192
Sample_69,item45,machine33,date181,204,18348192
Sample_69,item55,machine04,date181,10,18348192
Sample_69,item55,machine10,date181,17,18348192
Sample_69,item55,machine23,date181,7,18348192
Sample_69,item55,machine28,date181,15,18348192
Sample_69,item61,machine09,date181,49,18348192
Sample_69,item61,machine21,date181,32,18348192
Sample_69,item65,machine04,date181,137,18348192
Sample_69,item65,machine08,date181,83,18348192
Sample_69,item65,machine09,date181,175,18348192
Sample_69,item65,machine10,date181,25,18348192
Sample_69,item65,machine14,date181,114,18348192
Sample_69,item65,machine21,date181,75,18348192
Sample_69,item65,machine22,date181,142,18348192
Sample_69,item65,machine28,date181,123,18348192
Sample_69,item65,machine30,date181,184,18348192
Sample_69,item65,machine33,date181,95,18348192
Sample_70,item22,machine01,date181,4,16429420
Sample_70,item22,machine03,date181,60,16429420
Sample_70,item22,machine05,date181,63,16429420
Sample_70,item22,machine06,date181,2,16429420
Sample_70,item22,machine08,date181,54,16429420
Sample_70,item22,machine16,date181,11,16429420
Sample_70,item22,machine18,date181,8,16429420
Sample_70,item22,machine20,date181,4,16429420
Sample_70,item22,machine21,date181,47,16429420
Sample_70,item22,machine32,date181,24,16429420
Sample_70,item22,machine33,date181,43,16429420
Sample_70,item22,machine34,date181,13,16429420
Sample_70,item45,machine08,date181,539,16429420
Sample_70,item45,machine30,date181,448,16429420
Sample_70,item45,machine32,date181,56,16429420
Sample_70,item45,machine33,date181,203,16429420
Sample_70,item55,machine04,date181,16,16429420
Sample_70,item55,machine10,date181,8,16429420
Sample_70,item55,machine23,date181,16,16429420
Sample_70,item55,machine28,date181,7,16429420
Sample_70,item65,machine04,date181,47,16429420
Sample_70,item65,machine08,date181,187,16429420
Sample_70,item65,machine09,date181,82,16429420
Sample_70,item65,machine10,date181,104,16429420
Sample_70,item65,machine14,date181,134,16429420
Sample_70,item65,machine21,date181,152,16429420
Sample_70,item65,machine22,date181,166,16429420
Sample_70,item65,machine28,date181,186,16429420
Sample_70,item65,machine30,date181,70,16429420
Sample_70,item65,machine33,date181,76,16429420
Sample_70,item67,machine08,date181,1,16429420
Sample_70,item67,machine21,date181,2,16429420
Sample_70,item67,machine23,date181,2,16429420
Sample_71,item22,machine01,date181,7,626500
Sample_71,item22,machine03,date181,59,626500
Sample_71,item22,machine05,date181,57,626500
Sample_71,item22,machine06,date181,3,626500
Sample_71,item22,machine08,date181,31,626500
Sample_71,item22,machine16,date181,29,626500
Sample_71,item22,machine18,date181,6,626500
Sample_71,item22,machine19,date181,2,626500
Sample_71,item22,machine20,date181,9,626500
Sample_71,item22,machine21,date181,57,626500
Sample_71,item22,machine32,date181,61,626500
Sample_71,item22,machine33,date181,53,626500
Sample_71,item22,machine34,date181,7,626500
Sample_71,item55,machine04,date181,3,626500
Sample_71,item55,machine10,date181,12,626500
Sample_71,item55,machine23,date181,14,626500
Sample_71,item55,machine28,date181,5,626500
Sample_71,item65,machine04,date181,103,626500
Sample_71,item65,machine08,date181,31,626500
Sample_71,item65,machine09,date181,159,626500
Sample_71,item65,machine10,date181,175,626500
Sample_71,item65,machine14,date181,182,626500
Sample_71,item65,machine21,date181,155,626500
Sample_71,item65,machine22,date181,42,626500
Sample_71,item65,machine28,date181,68,626500
Sample_71,item65,machine30,date181,94,626500
Sample_71,item65,machine33,date181,85,626500
Sample_71,item67,machine21,date181,2,626500
Sample_71,item88,machine04,date181,262,626500
Sample_71,item88,machine07,date181,186,626500
Sample_71,item88,machine08,date181,255,626500
Sample_71,item88,machine09,date181,251,626500
Sample_71,item88,machine10,date181,71,626500
Sample_71,item88,machine14,date181,315,626500
Sample_71,item88,machine21,date181,56,626500
Sample_71,item88,machine22,date181,219,626500
Sample_71,item88,machine23,date181,305,626500
Sample_71,item88,machine28,date181,343,626500
Sample_71,item88,machine29,date181,93,626500
Sample_71,item88,machine31,date181,75,626500
Sample_71,item88,machine32,date181,127,626500
Sample_71,item88,machine33,date181,387,626500
Sample_71,item88,machine34,date181,96,626500
Sample_71,item88,machine35,date181,32,626500
Sample_72,item22,machine01,date181,65,0
Sample_72,item22,machine03,date181,30,0
Sample_72,item22,machine05,date181,64,0
Sample_72,item22,machine06,date181,3,0
Sample_72,item22,machine08,date181,21,0
Sample_72,item22,machine16,date181,6,0
Sample_72,item22,machine18,date181,50,0
Sample_72,item22,machine19,date181,21,0
Sample_72,item22,machine20,date181,6,0
Sample_72,item22,machine21,date181,56,0
Sample_72,item22,machine32,date181,12,0
Sample_72,item22,machine33,date181,19,0
Sample_72,item22,machine34,date181,64,0
Sample_72,item55,machine04,date181,15,0
Sample_72,item55,machine10,date181,11,0
Sample_72,item55,machine23,date181,13,0
Sample_72,item55,machine28,date181,2,0
Sample_72,item67,machine08,date181,1,0
Sample_72,item67,machine21,date181,2,0
Sample_72,item67,machine23,date181,2,0
Sample_72,item88,machine04,date181,341,0
Sample_72,item88,machine07,date181,279,0
Sample_72,item88,machine08,date181,59,0
Sample_72,item88,machine09,date181,140,0
Sample_72,item88,machine10,date181,71,0
Sample_72,item88,machine14,date181,78,0
Sample_72,item88,machine21,date181,336,0
Sample_72,item88,machine22,date181,224,0
Sample_72,item88,machine23,date181,8,0
Sample_72,item88,machine28,date181,131,0
Sample_72,item88,machine29,date181,399,0
Sample_72,item88,machine31,date181,141,0
Sample_72,item88,machine32,date181,396,0
Sample_72,item88,machine33,date181,83,0
Sample_72,item88,machine34,date181,69,0
Sample_72,item88,machine35,date181,126,0
Sample_72,item89,machine04,date181,311,0
Sample_72,item89,machine05,date181,206,0
Sample_72,item89,machine07,date181,58,0
Sample_72,item89,machine08,date181,76,0
Sample_72,item89,machine09,date181,33,0
Sample_72,item89,machine10,date181,278,0
Sample_72,item89,machine14,date181,39,0
Sample_72,item89,machine21,date181,197,0
Sample_72,item89,machine22,date181,268,0
Sample_72,item89,machine23,date181,26,0
Sample_72,item89,machine28,date181,328,0
Sample_72,item89,machine29,date181,234,0
Sample_72,item89,machine30,date181,330,0
Sample_72,item89,machine32,date181,224,0
Sample_72,item89,machine33,date181,19,0
Sample_72,item89,machine34,date181,214,0
Sample_72,item89,machine35,date181,230,0
Sample_73,item55,machine04,date181,3,0
Sample_73,item55,machine10,date181,7,0
Sample_73,item55,machine23,date181,14,0
Sample_73,item55,machine28,date181,9,0
Sample_73,item67,machine08,date181,2,0
Sample_73,item67,machine23,date181,1,0
Sample_73,item88,machine04,date181,179,0
Sample_73,item88,machine07,date181,310,0
Sample_73,item88,machine08,date181,96,0
Sample_73,item88,machine09,date181,71,0
Sample_73,item88,machine10,date181,246,0
Sample_73,item88,machine14,date181,145,0
Sample_73,item88,machine21,date181,29,0
Sample_73,item88,machine22,date181,18,0
Sample_73,item88,machine23,date181,344,0
Sample_73,item88,machine28,date181,348,0
Sample_73,item88,machine29,date181,88,0
Sample_73,item88,machine31,date181,398,0
Sample_73,item88,machine32,date181,36,0
Sample_73,item88,machine33,date181,382,0
Sample_73,item88,machine34,date181,25,0
Sample_73,item88,machine35,date181,126,0
Sample_73,item89,machine04,date181,351,0
Sample_73,item89,machine05,date181,23,0
Sample_73,item89,machine07,date181,103,0
Sample_73,item89,machine08,date181,294,0
Sample_73,item89,machine09,date181,28,0
Sample_73,item89,machine10,date181,25,0
Sample_73,item89,machine14,date181,250,0
Sample_73,item89,machine21,date181,2,0
Sample_73,item89,machine22,date181,99,0
Sample_73,item89,machine23,date181,318,0
Sample_73,item89,machine28,date181,341,0
Sample_73,item89,machine29,date181,186,0
Sample_73,item89,machine30,date181,111,0
Sample_73,item89,machine32,date181,197,0
Sample_73,item89,machine33,date181,174,0
Sample_73,item89,machine34,date181,127,0
Sample_73,item89,machine35,date181,249,0
Sample_73,item92,machine08,date182,13,0
Sample_73,item92,machine09,date182,7,0
Sample_73,item92,machine10,date182,9,0
Sample_73,item92,machine21,date182,12,0
Sample_73,item92,machine23,date182,16,0
Sample_73,item92,machine28,date182,2,0
Sample_73,item92,machine30,date182,5,0
Sample_73,item92,machine32,date182,14,0
Sample_73,item92,machine33,date182,3,0
Sample_74,item67,machine21,date181,1,0
Sample_74,item67,machine23,date181,2,0
Sample_74,item88,machine04,date181,198,0
Sample_74,item88,machine07,date181,91,0
Sample_74,item88,machine08,date181,291,0
Sample_74,item88,machine09,date181,227,0
Sample_74,item88,machine10,date181,127,0
Sample_74,item88,machine14,date181,139,0
Sample_74,item88,machine21,date181,319,0
Sample_74,item88,machine22,date181,278,0
Sample_74,item88,machine23,date181,316,0
Sample_74,item88,machine28,date181,259,0
Sample_74,item88,machine29,date181,245,0
Sample_74,item88,machine31,date181,55,0
Sample_74,item88,machine32,date181,248,0
Sample_74,item88,machine33,date181,8,0
Sample_74,item88,machine34,date181,289,0
Sample_74,item88,machine35,date181,175,0
Sample_74,item89,machine04,date181,27,0
Sample_74,item89,machine05,date181,149,0
Sample_74,item89,machine07,date181,101,0
Sample_74,item89,machine08,date181,308,0
Sample_74,item89,machine09,date181,233,0
Sample_74,item89,machine10,date181,343,0
Sample_74,item89,machine14,date181,171,0
Sample_74,item89,machine21,date181,106,0
Sample_74,item89,machine22,date181,98,0
Sample_74,item89,machine23,date181,72,0
Sample_74,item89,machine28,date181,2,0
Sample_74,item89,machine29,date181,172,0
Sample_74,item89,machine30,date181,207,0
Sample_74,item89,machine32,date181,42,0
Sample_74,item89,machine33,date181,385,0
Sample_74,item89,machine34,date181,286,0
Sample_74,item89,machine35,date181,320,0
Sample_74,item90,machine08,date182,1,0
Sample_74,item90,machine09,date182,2,0
Sample_74,item90,machine21,date182,1,0
Sample_74,item90,machine23,date182,8,0
Sample_74,item90,machine28,date182,7,0
Sample_74,item90,machine29,date182,9,0
Sample_74,item90,machine32,date182,8,0
Sample_74,item90,machine33,date182,1,0
Sample_74,item92,machine08,date182,9,0
Sample_74,item92,machine09,date182,1,0
Sample_74,item92,machine10,date182,3,0
Sample_74,item92,machine21,date182,17,0
Sample_74,item92,machine23,date182,7,0
Sample_74,item92,machine28,date182,9,0
Sample_74,item92,machine30,date182,11,0
Sample_74,item92,machine32,date182,20,0
Sample_74,item92,machine33,date182,15,0
Sample_75,item88,machine04,date181,138,42021000000000
Sample_75,item88,machine07,date181,11,42021000000000
Sample_75,item88,machine08,date181,186,42021000000000
Sample_75,item88,machine09,date181,129,42021000000000
Sample_75,item88,machine10,date181,111,42021000000000
Sample_75,item88,machine14,date181,356,42021000000000
Sample_75,item88,machine21,date181,366,42021000000000
Sample_75,item88,machine22,date181,130,42021000000000
Sample_75,item88,machine23,date181,127,42021000000000
Sample_75,item88,machine28,date181,296,42021000000000
Sample_75,item88,machine29,date181,324,42021000000000
Sample_75,item88,machine31,date181,12,42021000000000
Sample_75,item88,machine32,date181,212,42021000000000
Sample_75,item88,machine33,date181,269,42021000000000
Sample_75,item88,machine34,date181,391,42021000000000
Sample_75,item88,machine35,date181,110,42021000000000
Sample_75,item89,machine04,date181,92,42021000000000
Sample_75,item89,machine05,date181,279,42021000000000
Sample_75,item89,machine07,date181,110,42021000000000
Sample_75,item89,machine08,date181,314,42021000000000
Sample_75,item89,machine09,date181,396,42021000000000
Sample_75,item89,machine10,date181,184,42021000000000
Sample_75,item89,machine14,date181,393,42021000000000
Sample_75,item89,machine21,date181,384,42021000000000
Sample_75,item89,machine22,date181,313,42021000000000
Sample_75,item89,machine23,date181,217,42021000000000
Sample_75,item89,machine28,date181,60,42021000000000
Sample_75,item89,machine29,date181,160,42021000000000
Sample_75,item89,machine30,date181,219,42021000000000
Sample_75,item89,machine32,date181,359,42021000000000
Sample_75,item89,machine33,date181,286,42021000000000
Sample_75,item89,machine34,date181,39,42021000000000
Sample_75,item89,machine35,date181,393,42021000000000
Sample_75,item88,machine04,date182,132,42021000000000
Sample_75,item88,machine07,date182,46,42021000000000
Sample_75,item88,machine08,date182,129,42021000000000
Sample_75,item88,machine09,date182,139,42021000000000
Sample_75,item88,machine10,date182,6,42021000000000
Sample_75,item88,machine14,date182,8,42021000000000
Sample_75,item88,machine21,date182,26,42021000000000
Sample_75,item88,machine22,date182,51,42021000000000
Sample_75,item88,machine23,date182,9,42021000000000
Sample_75,item88,machine28,date182,10,42021000000000
Sample_75,item88,machine29,date182,23,42021000000000
Sample_75,item88,machine31,date182,28,42021000000000
Sample_75,item88,machine32,date182,16,42021000000000
Sample_75,item88,machine33,date182,1,42021000000000
Sample_75,item88,machine34,date182,90,42021000000000
Sample_75,item88,machine35,date182,91,42021000000000
Sample_75,item90,machine08,date182,5,42021000000000
Sample_75,item90,machine09,date182,1,42021000000000
Sample_75,item90,machine21,date182,4,42021000000000
Sample_75,item90,machine23,date182,7,42021000000000
Sample_75,item90,machine28,date182,7,42021000000000
Sample_75,item90,machine29,date182,1,42021000000000
Sample_75,item90,machine32,date182,9,42021000000000
Sample_75,item90,machine33,date182,6,42021000000000
Sample_75,item92,machine08,date182,7,42021000000000
Sample_75,item92,machine09,date182,5,42021000000000
Sample_75,item92,machine10,date182,14,42021000000000
Sample_75,item92,machine21,date182,14,42021000000000
Sample_75,item92,machine23,date182,13,42021000000000
Sample_75,item92,machine28,date182,4,42021000000000
Sample_75,item92,machine30,date182,17,42021000000000
Sample_75,item92,machine32,date182,8,42021000000000
Sample_75,item92,machine33,date182,15,42021000000000
Sample_76,item89,machine04,date181,253,1352296
Sample_76,item89,machine05,date181,26,1352296
Sample_76,item89,machine07,date181,163,1352296
Sample_76,item89,machine08,date181,9,1352296
Sample_76,item89,machine09,date181,93,1352296
Sample_76,item89,machine10,date181,382,1352296
Sample_76,item89,machine14,date181,40,1352296
Sample_76,item89,machine21,date181,321,1352296
Sample_76,item89,machine22,date181,346,1352296
Sample_76,item89,machine23,date181,198,1352296
Sample_76,item89,machine28,date181,181,1352296
Sample_76,item89,machine29,date181,65,1352296
Sample_76,item89,machine30,date181,376,1352296
Sample_76,item89,machine32,date181,18,1352296
Sample_76,item89,machine33,date181,246,1352296
Sample_76,item89,machine34,date181,226,1352296
Sample_76,item89,machine35,date181,176,1352296
Sample_76,item13,machine07,date182,287,1352296
Sample_76,item13,machine08,date182,342,1352296
Sample_76,item13,machine09,date182,276,1352296
Sample_76,item13,machine11,date182,40,1352296
Sample_76,item13,machine21,date182,147,1352296
Sample_76,item13,machine22,date182,24,1352296
Sample_76,item13,machine23,date182,332,1352296
Sample_76,item13,machine24,date182,2,1352296
Sample_76,item13,machine29,date182,130,1352296
Sample_76,item13,machine30,date182,216,1352296
Sample_76,item13,machine31,date182,68,1352296
Sample_76,item13,machine34,date182,161,1352296
Sample_76,item13,machine35,date182,202,1352296
Sample_76,item88,machine04,date182,135,1352296
Sample_76,item88,machine07,date182,117,1352296
Sample_76,item88,machine08,date182,34,1352296
Sample_76,item88,machine09,date182,38,1352296
Sample_76,item88,machine10,date182,2,1352296
Sample_76,item88,machine14,date182,49,1352296
Sample_76,item88,machine21,date182,143,1352296
Sample_76,item88,machine22,date182,52,1352296
Sample_76,item88,machine23,date182,63,1352296
Sample_76,item88,machine29,date182,10,1352296
Sample_76,item88,machine31,date182,7,1352296
Sample_76,item88,machine32,date182,2,1352296
Sample_76,item88,machine33,date182,116,1352296
Sample_76,item88,machine34,date182,11,1352296
Sample_76,item88,machine35,date182,25,1352296
Sample_76,item90,machine08,date182,6,1352296
Sample_76,item90,machine09,date182,9,1352296
Sample_76,item90,machine21,date182,9,1352296
Sample_76,item90,machine23,date182,7,1352296
Sample_76,item90,machine28,date182,10,1352296
Sample_76,item90,machine29,date182,6,1352296
Sample_76,item90,machine32,date182,5,1352296
Sample_76,item90,machine33,date182,5,1352296
Sample_76,item92,machine08,date182,14,1352296
Sample_76,item92,machine09,date182,11,1352296
Sample_76,item92,machine10,date182,19,1352296
Sample_76,item92,machine21,date182,13,1352296
Sample_76,item92,machine23,date182,8,1352296
Sample_76,item92,machine28,date182,19,1352296
Sample_76,item92,machine30,date182,13,1352296
Sample_76,item92,machine32,date182,5,1352296
Sample_76,item92,machine33,date182,11,1352296
Sample_77,item13,machine07,date182,243,696340
Sample_77,item13,machine08,date182,310,696340
Sample_77,item13,machine09,date182,160,696340
Sample_77,item13,machine11,date182,66,696340
Sample_77,item13,machine21,date182,107,696340
Sample_77,item13,machine22,date182,103,696340
Sample_77,item13,machine23,date182,185,696340
Sample_77,item13,machine24,date182,117,696340
Sample_77,item13,machine29,date182,326,696340
Sample_77,item13,machine30,date182,65,696340
Sample_77,item13,machine31,date182,154,696340
Sample_77,item13,machine34,date182,337,696340
Sample_77,item13,machine35,date182,141,696340
Sample_77,item88,machine04,date182,127,696340
Sample_77,item88,machine07,date182,46,696340
Sample_77,item88,machine08,date182,33,696340
Sample_77,item88,machine09,date182,16,696340
Sample_77,item88,machine10,date182,32,696340
Sample_77,item88,machine14,date182,62,696340
Sample_77,item88,machine21,date182,46,696340
Sample_77,item88,machine22,date182,119,696340
Sample_77,item88,machine23,date182,20,696340
Sample_77,item88,machine28,date182,132,696340
Sample_77,item88,machine29,date182,98,696340
Sample_77,item88,machine31,date182,137,696340
Sample_77,item88,machine32,date182,40,696340
Sample_77,item88,machine33,date182,104,696340
Sample_77,item88,machine34,date182,26,696340
Sample_77,item88,machine35,date182,93,696340
Sample_77,item89,machine04,date182,47,696340
Sample_77,item89,machine05,date182,65,696340
Sample_77,item89,machine07,date182,95,696340
Sample_77,item89,machine08,date182,19,696340
Sample_77,item89,machine09,date182,121,696340
Sample_77,item89,machine10,date182,78,696340
Sample_77,item89,machine14,date182,86,696340
Sample_77,item89,machine21,date182,8,696340
Sample_77,item89,machine22,date182,98,696340
Sample_77,item89,machine23,date182,108,696340
Sample_77,item89,machine28,date182,72,696340
Sample_77,item89,machine29,date182,76,696340
Sample_77,item89,machine30,date182,21,696340
Sample_77,item89,machine32,date182,31,696340
Sample_77,item89,machine33,date182,79,696340
Sample_77,item89,machine34,date182,142,696340
Sample_77,item89,machine35,date182,17,696340
Sample_77,item90,machine08,date182,7,696340
Sample_77,item90,machine09,date182,6,696340
Sample_77,item90,machine21,date182,4,696340
Sample_77,item90,machine23,date182,1,696340
Sample_77,item90,machine28,date182,7,696340
Sample_77,item90,machine29,date182,8,696340
Sample_77,item90,machine32,date182,6,696340
Sample_77,item90,machine33,date182,6,696340
Sample_77,item92,machine08,date182,4,696340
Sample_77,item92,machine10,date182,18,696340
Sample_77,item92,machine21,date182,6,696340
Sample_77,item92,machine23,date182,19,696340
Sample_77,item92,machine28,date182,5,696340
Sample_77,item92,machine30,date182,18,696340
Sample_77,item92,machine32,date182,8,696340
Sample_77,item92,machine33,date182,17,696340
Sample_78,item13,machine07,date182,9,21556582
Sample_78,item13,machine08,date182,100,21556582
Sample_78,item13,machine09,date182,105,21556582
Sample_78,item13,machine11,date182,116,21556582
Sample_78,item13,machine21,date182,10,21556582
Sample_78,item13,machine22,date182,330,21556582
Sample_78,item13,machine23,date182,79,21556582
Sample_78,item13,machine24,date182,73,21556582
Sample_78,item13,machine29,date182,77,21556582
Sample_78,item13,machine30,date182,333,21556582
Sample_78,item13,machine31,date182,204,21556582
Sample_78,item13,machine34,date182,181,21556582
Sample_78,item13,machine35,date182,216,21556582
Sample_78,item88,machine04,date182,124,21556582
Sample_78,item88,machine07,date182,22,21556582
Sample_78,item88,machine08,date182,55,21556582
Sample_78,item88,machine09,date182,69,21556582
Sample_78,item88,machine10,date182,76,21556582
Sample_78,item88,machine14,date182,38,21556582
Sample_78,item88,machine21,date182,82,21556582
Sample_78,item88,machine22,date182,16,21556582
Sample_78,item88,machine23,date182,43,21556582
Sample_78,item88,machine28,date182,123,21556582
Sample_78,item88,machine29,date182,104,21556582
Sample_78,item88,machine31,date182,8,21556582
Sample_78,item88,machine32,date182,2,21556582
Sample_78,item88,machine33,date182,106,21556582
Sample_78,item88,machine34,date182,81,21556582
Sample_78,item88,machine35,date182,129,21556582
Sample_78,item89,machine04,date182,86,21556582
Sample_78,item89,machine05,date182,84,21556582
Sample_78,item89,machine07,date182,127,21556582
Sample_78,item89,machine08,date182,139,21556582
Sample_78,item89,machine09,date182,56,21556582
Sample_78,item89,machine10,date182,10,21556582
Sample_78,item89,machine14,date182,88,21556582
Sample_78,item89,machine21,date182,88,21556582
Sample_78,item89,machine22,date182,26,21556582
Sample_78,item89,machine23,date182,31,21556582
Sample_78,item89,machine28,date182,84,21556582
Sample_78,item89,machine29,date182,91,21556582
Sample_78,item89,machine30,date182,81,21556582
Sample_78,item89,machine32,date182,60,21556582
Sample_78,item89,machine33,date182,76,21556582
Sample_78,item89,machine34,date182,55,21556582
Sample_78,item89,machine35,date182,120,21556582
Sample_78,item90,machine08,date182,8,21556582
Sample_78,item90,machine09,date182,3,21556582
Sample_78,item90,machine21,date182,3,21556582
Sample_78,item90,machine23,date182,9,21556582
Sample_78,item90,machine28,date182,5,21556582
Sample_78,item90,machine29,date182,8,21556582
Sample_78,item90,machine32,date182,7,21556582
Sample_78,item90,machine33,date182,4,21556582
Sample_78,item41,machine06,date183,7,21556582
Sample_78,item41,machine19,date183,5,21556582
Sample_79,item13,machine07,date182,54,22603890
Sample_79,item13,machine08,date182,125,22603890
Sample_79,item13,machine09,date182,126,22603890
Sample_79,item13,machine11,date182,228,22603890
Sample_79,item13,machine21,date182,68,22603890
Sample_79,item13,machine22,date182,170,22603890
Sample_79,item13,machine23,date182,96,22603890
Sample_79,item13,machine24,date182,352,22603890
