sample_id,item_id,machine_id,time_id,quantity
Sample_893,item1023,machine03,date022,11
Sample_893,item1023,machine05,date022,26
Sample_893,item1023,machine06,date022,25
Sample_893,item1023,machine08,date022,31
Sample_893,item1023,machine16,date022,32
Sample_893,item1023,machine17,date022,15
Sample_893,item1023,machine18,date022,33
Sample_893,item1023,machine19,date022,11
Sample_893,item1023,machine20,date022,17
Sample_893,item1023,machine32,date022,34
Sample_893,item1023,machine33,date022,14
Sample_893,item5485,machine05,date038,115
Sample_893,item4929,machine01,date069,42
Sample_893,item4929,machine06,date069,38
Sample_893,item824,machine05,date074,2
Sample_893,item824,machine20,date074,1
Sample_893,item824,machine28,date074,1
Sample_893,item824,machine31,date074,2
Sample_893,item3862,machine10,date207,1
Sample_893,item3862,machine22,date207,4
Sample_893,item3862,machine29,date207,1
Sample_893,item149,machine04,date271,11
Sample_893,item149,machine24,date271,8
Sample_893,item149,machine29,date271,4
Sample_893,item149,machine33,date271,1
Sample_893,item149,machine34,date271,7
Sample_893,item3211,machine32,date326,5
Sample_893,item5275,machine08,date332,4
Sample_893,item5275,machine21,date332,4
Sample_893,item5275,machine22,date332,2
Sample_893,item5275,machine23,date332,1
Sample_893,item5275,machine28,date332,3
Sample_893,item5275,machine30,date332,3
Sample_893,item2679,machine16,date336,101
Sample_893,item2679,machine33,date336,53
Sample_894,item5305,machine07,date007,2
Sample_894,item5305,machine08,date007,2
Sample_894,item5305,machine09,date007,2
Sample_894,item5305,machine10,date007,1
Sample_894,item5305,machine14,date007,4
Sample_894,item5305,machine21,date007,1
Sample_894,item5305,machine29,date007,1
Sample_894,item5305,machine32,date007,1
Sample_894,item5305,machine33,date007,2
Sample_894,item307,machine07,date064,4
Sample_894,item307,machine22,date064,6
Sample_894,item307,machine25,date064,1
Sample_894,item307,machine35,date064,3
Sample_894,item4652,machine08,date127,1
Sample_894,item4652,machine10,date127,3
Sample_894,item4652,machine21,date127,2
Sample_894,item4652,machine22,date127,2
Sample_894,item2667,machine20,date180,100
Sample_894,item2997,machine01,date218,6
Sample_894,item2997,machine06,date218,9
Sample_894,item2997,machine16,date218,2
Sample_894,item5146,machine23,date255,11
Sample_894,item5296,machine01,date295,1
Sample_894,item5296,machine02,date295,2
Sample_894,item5296,machine03,date295,1
Sample_894,item5296,machine06,date295,2
Sample_894,item5296,machine16,date295,1
Sample_894,item5296,machine19,date295,3
Sample_894,item709,machine06,date332,16
Sample_894,item709,machine19,date332,5
Sample_895,item4553,machine09,date041,4
Sample_895,item4553,machine28,date041,2
Sample_895,item4115,machine05,date080,1
Sample_895,item4115,machine23,date080,1
Sample_895,item912,machine01,date113,2
Sample_895,item912,machine04,date113,14
Sample_895,item912,machine08,date113,16
Sample_895,item912,machine09,date113,11
Sample_895,item912,machine10,date113,7
Sample_895,item912,machine14,date113,10
Sample_895,item912,machine21,date113,8
Sample_895,item912,machine23,date113,13
Sample_895,item5446,machine06,date144,3
Sample_895,item5446,machine16,date144,6
Sample_895,item5446,machine19,date144,9
Sample_895,item1733,machine29,date225,2
Sample_895,item1733,machine32,date225,1
Sample_895,item1733,machine33,date225,2
Sample_895,item4193,machine05,date334,2
Sample_895,item4193,machine08,date334,1
Sample_895,item4193,machine21,date334,1
Sample_895,item4193,machine29,date334,1
Sample_895,item4193,machine30,date334,1
Sample_895,item5569,machine08,date342,10
Sample_895,item5569,machine09,date342,8
Sample_895,item5569,machine10,date342,6
Sample_895,item5569,machine21,date342,6
Sample_895,item5569,machine29,date342,6
Sample_895,item5569,machine32,date342,5
Sample_895,item5569,machine33,date342,6
Sample_896,item427,machine04,date003,2
Sample_896,item427,machine08,date003,1
Sample_896,item427,machine10,date003,2
Sample_896,item427,machine21,date003,2
Sample_896,item427,machine32,date003,1
Sample_896,item427,machine33,date003,1
Sample_896,item4594,machine21,date004,2
Sample_896,item4594,machine32,date004,1
Sample_896,item1554,machine04,date054,6
Sample_896,item1554,machine09,date054,2
Sample_896,item1554,machine10,date054,17
Sample_896,item1554,machine22,date054,4
Sample_896,item1554,machine28,date054,1
Sample_896,item2171,machine08,date109,3
Sample_896,item2322,machine28,date125,8
Sample_896,item1674,machine08,date173,8
Sample_896,item6007,machine01,date234,2
Sample_896,item6007,machine19,date234,1
Sample_896,item40,machine04,date339,5
Sample_896,item40,machine09,date339,3
Sample_896,item40,machine10,date339,5
Sample_896,item40,machine14,date339,1
Sample_896,item40,machine21,date339,5
Sample_896,item40,machine22,date339,1
Sample_896,item40,machine23,date339,3
Sample_896,item40,machine25,date339,5
Sample_896,item40,machine28,date339,4
Sample_896,item40,machine29,date339,5
Sample_896,item40,machine30,date339,3
Sample_896,item40,machine31,date339,1
Sample_896,item40,machine34,date339,3
Sample_896,item40,machine35,date339,2
Sample_897,item2907,machine14,date005,7
Sample_897,item3295,machine32,date031,7
Sample_897,item3509,machine05,date053,2
Sample_897,item6109,machine14,date102,2
Sample_897,item6109,machine21,date102,3
Sample_897,item6109,machine22,date102,2
Sample_897,item6109,machine23,date102,2
Sample_897,item6109,machine28,date102,2
Sample_897,item6109,machine29,date102,1
Sample_897,item6109,machine30,date102,3
Sample_897,item4676,machine04,date108,12
Sample_897,item4676,machine05,date108,64
Sample_897,item6266,machine04,date121,11
Sample_897,item6266,machine07,date121,10
Sample_897,item6266,machine10,date121,11
Sample_897,item6266,machine14,date121,7
Sample_897,item6266,machine16,date121,10
Sample_897,item6266,machine20,date121,5
Sample_897,item6266,machine21,date121,9
Sample_897,item6266,machine23,date121,3
Sample_897,item6266,machine28,date121,6
Sample_897,item6266,machine31,date121,12
Sample_897,item6266,machine34,date121,7
Sample_897,item6419,machine06,date134,2
Sample_897,item6419,machine16,date134,2
Sample_897,item4632,machine01,date153,18
Sample_897,item4632,machine05,date153,43
Sample_897,item4632,machine06,date153,21
Sample_897,item4632,machine20,date153,60
Sample_897,item4632,machine32,date153,57
Sample_898,item1012,machine10,date026,25
Sample_898,item1012,machine14,date026,1
Sample_898,item1012,machine23,date026,28
Sample_898,item1012,machine28,date026,13
Sample_898,item1012,machine31,date026,11
Sample_898,item6364,machine01,date043,7
Sample_898,item6364,machine06,date043,6
Sample_898,item6364,machine32,date043,9
Sample_898,item6364,machine33,date043,7
Sample_898,item4899,machine08,date052,1
Sample_898,item4899,machine10,date052,1
Sample_898,item4899,machine28,date052,1
Sample_898,item4899,machine30,date052,1
Sample_898,item1390,machine10,date116,12
Sample_898,item1390,machine14,date116,12
Sample_898,item1390,machine21,date116,10
Sample_898,item1390,machine28,date116,1
Sample_898,item1390,machine29,date116,7
Sample_898,item1390,machine34,date116,12
Sample_898,item4009,machine21,date134,1
Sample_898,item4009,machine22,date134,1
Sample_898,item4009,machine23,date134,1
Sample_898,item4009,machine28,date134,1
Sample_898,item1715,machine08,date239,2
Sample_898,item1467,machine09,date347,1
Sample_898,item1467,machine14,date347,1
Sample_898,item1467,machine30,date347,1
Sample_899,item3584,machine05,date129,4
Sample_899,item1372,machine04,date208,1
Sample_899,item1372,machine07,date208,1
Sample_899,item1372,machine09,date208,1
Sample_899,item1372,machine20,date208,1
Sample_899,item1372,machine21,date208,1
Sample_899,item1372,machine23,date208,1
Sample_899,item1372,machine28,date208,1
Sample_899,item1372,machine33,date208,1
Sample_899,item6590,machine08,date294,7
Sample_899,item6590,machine09,date294,4
Sample_899,item6590,machine21,date294,5
Sample_899,item6590,machine23,date294,3
Sample_899,item6590,machine28,date294,2
Sample_899,item6590,machine35,date294,1
Sample_900,item14,machine31,date034,6
Sample_900,item5150,machine09,date039,6
Sample_900,item5150,machine28,date039,6
Sample_900,item5150,machine30,date039,2
Sample_900,item4205,machine04,date045,26
Sample_900,item4205,machine05,date045,184
Sample_900,item5114,machine08,date094,11
Sample_900,item5114,machine09,date094,15
Sample_900,item5114,machine10,date094,16
Sample_900,item5114,machine14,date094,6
Sample_900,item5114,machine21,date094,16
Sample_900,item5114,machine23,date094,10
Sample_900,item5114,machine28,date094,8
Sample_900,item5114,machine29,date094,13
Sample_900,item5114,machine33,date094,14
Sample_900,item1515,machine05,date101,29
Sample_900,item4332,machine01,date134,37
Sample_900,item4332,machine03,date134,73
Sample_900,item4332,machine05,date134,62
Sample_900,item4332,machine06,date134,4
Sample_900,item4332,machine16,date134,29
Sample_900,item4332,machine19,date134,70
Sample_900,item1722,machine23,date290,1
Sample_900,item1406,machine05,date304,4
Sample_900,item1406,machine10,date304,4
Sample_900,item1406,machine23,date304,6
Sample_900,item1406,machine28,date304,4
Sample_900,item5299,machine14,date332,1
Sample_900,item672,machine22,date333,1
Sample_900,item672,machine34,date333,3
Sample_901,item1169,machine08,date092,3
Sample_901,item1169,machine09,date092,3
Sample_901,item1169,machine30,date092,2
Sample_901,item1169,machine31,date092,3
Sample_901,item1169,machine32,date092,3
Sample_901,item1554,machine04,date117,3
Sample_901,item1554,machine09,date117,2
Sample_901,item1554,machine10,date117,4
Sample_901,item1554,machine28,date117,5
Sample_901,item5376,machine04,date126,18
Sample_901,item4833,machine05,date154,1
Sample_901,item5088,machine28,date160,1
Sample_901,item984,machine08,date246,2
Sample_901,item984,machine09,date246,1
Sample_901,item984,machine14,date246,1
Sample_901,item1096,machine10,date252,6
Sample_901,item1096,machine21,date252,4
Sample_901,item1096,machine28,date252,8
Sample_901,item1096,machine29,date252,7
Sample_901,item1096,machine30,date252,3
Sample_901,item1182,machine08,date329,7
Sample_901,item1182,machine09,date329,4
Sample_901,item1182,machine10,date329,8
Sample_901,item1182,machine14,date329,5
Sample_901,item1182,machine21,date329,7
Sample_901,item1182,machine22,date329,8
Sample_901,item1182,machine23,date329,9
Sample_901,item1182,machine30,date329,2
Sample_901,item1182,machine31,date329,7
Sample_901,item1182,machine32,date329,2
Sample_901,item1182,machine33,date329,2
Sample_901,item1182,machine34,date329,8
Sample_901,item1182,machine35,date329,8
Sample_902,item4995,machine10,date029,1
Sample_902,item4995,machine23,date029,1
Sample_902,item5159,machine06,date037,2
Sample_902,item5159,machine19,date037,1
Sample_902,item1486,machine30,date070,1
Sample_902,item2249,machine06,date086,5
Sample_902,item5255,machine08,date223,4
Sample_902,item5255,machine09,date223,3
Sample_902,item5255,machine10,date223,3
Sample_902,item5255,machine21,date223,5
Sample_902,item5255,machine22,date223,3
Sample_902,item5255,machine23,date223,6
Sample_902,item5255,machine28,date223,2
Sample_902,item5255,machine29,date223,2
Sample_902,item5255,machine30,date223,2
Sample_902,item4199,machine28,date276,2
Sample_902,item4199,machine30,date276,2
Sample_902,item1145,machine05,date311,1
Sample_902,item1145,machine20,date311,1
Sample_902,item1145,machine21,date311,1
Sample_902,item1145,machine28,date311,1
Sample_902,item1145,machine33,date311,1
Sample_903,item1520,machine04,date033,6
Sample_903,item1520,machine05,date033,7
Sample_903,item1520,machine23,date033,8
Sample_903,item3648,machine08,date054,1
Sample_903,item3648,machine10,date054,1
Sample_903,item3648,machine28,date054,1
Sample_903,item4310,machine28,date070,1
Sample_903,item5774,machine32,date110,2
Sample_903,item977,machine08,date170,1
Sample_903,item977,machine34,date170,1
Sample_903,item1701,machine33,date248,1
Sample_903,item4145,machine05,date270,1
Sample_903,item4145,machine20,date270,1
Sample_903,item4145,machine33,date270,2
Sample_903,item5985,machine08,date282,1
Sample_903,item5985,machine14,date282,1
Sample_903,item5985,machine23,date282,1
Sample_903,item2502,machine10,date352,2
Sample_903,item2502,machine33,date352,2
Sample_904,item4165,machine04,date003,5
Sample_904,item4165,machine05,date003,1
Sample_904,item4165,machine08,date003,4
Sample_904,item4165,machine09,date003,15
Sample_904,item4165,machine14,date003,12
Sample_904,item4165,machine20,date003,2
Sample_904,item4165,machine28,date003,10
Sample_904,item4165,machine29,date003,9
Sample_904,item4165,machine32,date003,4
Sample_904,item4165,machine33,date003,3
Sample_904,item6145,machine08,date013,9
Sample_904,item6145,machine09,date013,15
Sample_904,item6145,machine28,date013,11
Sample_904,item6245,machine08,date168,4
Sample_904,item6245,machine09,date168,1
Sample_904,item6245,machine10,date168,7
Sample_904,item6245,machine21,date168,3
Sample_904,item6245,machine22,date168,3
Sample_904,item6245,machine28,date168,7
Sample_904,item6245,machine34,date168,6
Sample_904,item2643,machine21,date255,7
Sample_904,item5845,machine03,date333,6
Sample_904,item5845,machine20,date333,1
Sample_904,item5845,machine32,date333,4
Sample_904,item2849,machine06,date338,7
Sample_904,item2849,machine20,date338,4
Sample_904,item1273,machine08,date365,4
Sample_904,item1273,machine14,date365,1
Sample_904,item1273,machine21,date365,4
Sample_904,item1273,machine22,date365,5
Sample_904,item1273,machine23,date365,1
Sample_904,item1273,machine28,date365,5
Sample_904,item1273,machine29,date365,3
Sample_904,item1273,machine30,date365,5
Sample_904,item1273,machine35,date365,5
Sample_905,item3587,machine06,date007,8
Sample_905,item3587,machine16,date007,31
Sample_905,item3587,machine19,date007,17
Sample_905,item6519,machine07,date022,1
Sample_905,item559,machine03,date030,2
Sample_905,item559,machine32,date030,2
Sample_905,item559,machine33,date030,2
Sample_905,item5814,machine20,date032,1
Sample_905,item2900,machine04,date065,1
Sample_905,item268,machine07,date075,3
Sample_905,item268,machine08,date075,1
Sample_905,item268,machine10,date075,3
Sample_905,item268,machine11,date075,1
Sample_905,item268,machine15,date075,2
Sample_905,item268,machine24,date075,1
Sample_905,item268,machine30,date075,1
Sample_905,item268,machine31,date075,1
Sample_905,item268,machine34,date075,2
Sample_905,item268,machine35,date075,1
Sample_905,item5187,machine09,date121,1
Sample_905,item5187,machine21,date121,1
Sample_905,item5187,machine28,date121,1
Sample_906,item1460,machine04,date008,15
Sample_906,item1460,machine08,date008,6
Sample_906,item1460,machine09,date008,33
Sample_906,item1460,machine10,date008,14
Sample_906,item1460,machine14,date008,2
Sample_906,item1460,machine21,date008,17
Sample_906,item1460,machine23,date008,11
Sample_906,item1460,machine28,date008,23
Sample_906,item1460,machine33,date008,14
Sample_906,item3252,machine08,date015,1
Sample_906,item3252,machine21,date015,1
Sample_906,item3252,machine28,date015,1
Sample_906,item3252,machine30,date015,1
Sample_906,item854,machine08,date069,1
Sample_906,item854,machine09,date069,1
Sample_906,item854,machine10,date069,1
Sample_906,item854,machine23,date069,1
Sample_906,item1814,machine08,date088,2
Sample_906,item1814,machine23,date088,3
Sample_906,item4688,machine01,date119,24
Sample_906,item5996,machine09,date186,2
Sample_906,item5996,machine21,date186,1
Sample_906,item5996,machine23,date186,2
Sample_906,item5996,machine28,date186,2
Sample_906,item2940,machine10,date249,1
Sample_906,item361,machine14,date267,11
Sample_906,item361,machine22,date267,9
Sample_907,item1520,machine04,date021,8
Sample_907,item1520,machine05,date021,8
Sample_907,item1520,machine23,date021,12
Sample_907,item57,machine10,date187,1
Sample_907,item857,machine08,date196,3
Sample_907,item857,machine21,date196,5
Sample_907,item857,machine22,date196,5
Sample_907,item857,machine23,date196,3
Sample_907,item857,machine28,date196,3
Sample_907,item857,machine30,date196,5
Sample_907,item857,machine32,date196,5
Sample_907,item857,machine33,date196,4
Sample_907,item1250,machine04,date328,1
Sample_907,item1250,machine09,date328,21
Sample_907,item1250,machine14,date328,4
Sample_907,item1250,machine16,date328,3
Sample_907,item1250,machine20,date328,18
Sample_907,item1250,machine31,date328,10
Sample_907,item1250,machine35,date328,17
Sample_908,item3824,machine08,date057,3
Sample_908,item3824,machine09,date057,7
Sample_908,item3824,machine21,date057,10
Sample_908,item3824,machine30,date057,2
Sample_908,item3533,machine08,date059,1
Sample_908,item3533,machine21,date059,9
Sample_908,item622,machine04,date105,3
Sample_908,item622,machine14,date105,6
Sample_908,item622,machine21,date105,10
Sample_908,item622,machine22,date105,1
Sample_908,item622,machine28,date105,4
Sample_908,item622,machine31,date105,5
Sample_908,item622,machine34,date105,9
Sample_908,item622,machine35,date105,3
Sample_908,item5221,machine08,date133,4
Sample_908,item5221,machine10,date133,1
Sample_908,item5221,machine23,date133,3
Sample_908,item5221,machine28,date133,6
Sample_908,item5221,machine30,date133,6
Sample_908,item3059,machine21,date174,1
Sample_908,item849,machine14,date178,1
Sample_908,item849,machine35,date178,1
Sample_908,item407,machine08,date210,12
Sample_908,item407,machine09,date210,5
Sample_908,item407,machine10,date210,7
Sample_908,item407,machine14,date210,8
Sample_908,item407,machine16,date210,11
Sample_908,item407,machine21,date210,1
Sample_908,item407,machine29,date210,8
Sample_908,item407,machine32,date210,2
Sample_908,item407,machine33,date210,3
Sample_908,item1948,machine19,date280,3
Sample_909,item925,machine09,date017,3
Sample_909,item925,machine21,date017,1
Sample_909,item925,machine22,date017,3
Sample_909,item925,machine23,date017,2
Sample_909,item925,machine28,date017,3
Sample_909,item925,machine31,date017,2
Sample_909,item195,machine23,date077,1
Sample_909,item195,machine28,date077,2
Sample_909,item195,machine31,date077,1
Sample_909,item1019,machine07,date236,6
Sample_909,item1019,machine09,date236,5
Sample_909,item1019,machine21,date236,8
Sample_909,item1019,machine23,date236,7
Sample_909,item1019,machine33,date236,4
Sample_909,item1019,machine34,date236,13
Sample_909,item1019,machine35,date236,9
Sample_909,item6020,machine23,date292,3
Sample_909,item1217,machine08,date294,3
Sample_909,item1217,machine10,date294,6
Sample_909,item1217,machine21,date294,19
Sample_909,item1217,machine22,date294,16
Sample_909,item1217,machine23,date294,10
Sample_909,item1217,machine26,date294,17
Sample_909,item1217,machine28,date294,10
Sample_909,item1217,machine29,date294,13
Sample_909,item2501,machine10,date321,16
Sample_909,item3238,machine19,date332,8
Sample_909,item5710,machine08,date337,1
Sample_909,item5710,machine21,date337,2
Sample_910,item352,machine14,date009,2
Sample_910,item352,machine21,date009,1
Sample_910,item352,machine22,date009,2
Sample_910,item5855,machine10,date048,1
Sample_910,item5855,machine14,date048,1
Sample_910,item5855,machine21,date048,1
Sample_910,item5855,machine23,date048,1
Sample_910,item5855,machine30,date048,1
Sample_910,item3232,machine21,date132,4
Sample_910,item5200,machine10,date224,3
Sample_910,item5200,machine23,date224,7
Sample_910,item5200,machine28,date224,3
Sample_910,item3362,machine01,date261,3
Sample_910,item3362,machine32,date261,1
Sample_910,item3362,machine33,date261,3
Sample_910,item6453,machine01,date268,24
Sample_910,item6453,machine03,date268,13
Sample_910,item6453,machine05,date268,10
Sample_910,item6453,machine06,date268,21
Sample_910,item6453,machine16,date268,2
Sample_910,item6453,machine17,date268,11
Sample_910,item6453,machine19,date268,25
Sample_910,item6453,machine20,date268,17
Sample_910,item6130,machine09,date302,3
Sample_910,item6130,machine21,date302,1
Sample_910,item1217,machine21,date359,1
Sample_910,item1217,machine28,date359,1
Sample_910,item1217,machine29,date359,1
Sample_911,item4864,machine10,date004,15
Sample_911,item6119,machine03,date023,6
Sample_911,item6119,machine32,date023,4
Sample_911,item6119,machine33,date023,4
Sample_911,item266,machine08,date265,2
Sample_911,item266,machine15,date265,2
Sample_911,item266,machine23,date265,2
Sample_911,item266,machine29,date265,2
Sample_911,item266,machine30,date265,1
Sample_911,item266,machine31,date265,2
Sample_911,item3741,machine09,date281,7
Sample_911,item6469,machine04,date315,2
Sample_911,item6469,machine05,date315,1
Sample_911,item6469,machine09,date315,4
Sample_911,item6469,machine20,date315,1
Sample_911,item4704,machine23,date327,2
Sample_911,item2155,machine01,date333,2
Sample_911,item2155,machine03,date333,1
Sample_911,item2155,machine06,date333,3
Sample_911,item2155,machine19,date333,4
Sample_912,item1860,machine05,date073,5
Sample_912,item1860,machine32,date073,2
Sample_912,item3345,machine08,date081,3
Sample_912,item1336,machine10,date087,2
Sample_912,item1336,machine28,date087,2
Sample_912,item5367,machine01,date112,9
Sample_912,item5367,machine06,date112,15
Sample_912,item5367,machine16,date112,11
Sample_912,item5367,machine19,date112,9
Sample_912,item2808,machine16,date186,1
Sample_912,item2964,machine31,date208,1
Sample_912,item6159,machine25,date258,1
Sample_912,item2614,machine01,date259,16
Sample_912,item2614,machine05,date259,19
Sample_912,item2614,machine06,date259,16
Sample_912,item2614,machine20,date259,8
Sample_912,item347,machine21,date284,2
Sample_913,item2768,machine28,date091,3
Sample_913,item2768,machine33,date091,1
Sample_913,item4569,machine01,date110,3
Sample_913,item4569,machine06,date110,2
Sample_913,item989,machine02,date129,1
Sample_913,item989,machine06,date129,5
Sample_913,item989,machine19,date129,3
Sample_913,item5889,machine20,date204,1
Sample_913,item6402,machine08,date266,2
Sample_913,item6402,machine09,date266,2
Sample_913,item6402,machine10,date266,2
Sample_913,item6402,machine12,date266,1
Sample_913,item6402,machine14,date266,3
Sample_913,item6402,machine21,date266,2
Sample_913,item6402,machine22,date266,3
Sample_913,item6402,machine23,date266,2
Sample_913,item6402,machine28,date266,2
Sample_913,item6402,machine29,date266,1
Sample_913,item6402,machine30,date266,2
Sample_913,item6402,machine34,date266,3
Sample_913,item6402,machine35,date266,3
Sample_913,item406,machine32,date272,1
Sample_913,item406,machine33,date272,1
Sample_913,item2894,machine08,date277,1
Sample_913,item2894,machine09,date277,3
Sample_913,item2894,machine10,date277,2
Sample_913,item2894,machine14,date277,2
Sample_913,item2894,machine21,date277,2
Sample_913,item2894,machine28,date277,1
Sample_913,item2894,machine32,date277,2
Sample_913,item2894,machine33,date277,2
Sample_914,item2136,machine30,date078,4
Sample_914,item2194,machine06,date185,1
Sample_914,item1409,machine22,date190,1
Sample_914,item1409,machine30,date190,2
Sample_914,item303,machine07,date199,4
Sample_914,item303,machine15,date199,2
Sample_914,item303,machine34,date199,3
Sample_914,item2059,machine23,date217,1
Sample_914,item5989,machine23,date217,1
Sample_914,item399,machine04,date242,3
Sample_914,item399,machine09,date242,7
Sample_914,item399,machine14,date242,4
Sample_914,item399,machine21,date242,3
Sample_914,item399,machine23,date242,2
Sample_914,item399,machine34,date242,5
Sample_914,item1786,machine05,date243,1
Sample_914,item1786,machine20,date243,16
Sample_914,item167,machine28,date316,1
Sample_914,item167,machine29,date316,1
Sample_914,item3437,machine06,date351,15
Sample_914,item3437,machine08,date351,24
Sample_914,item3437,machine32,date351,19
Sample_914,item3437,machine33,date351,11
Sample_915,item5320,machine01,date082,4
Sample_915,item5320,machine04,date082,1
Sample_915,item5320,machine05,date082,3
Sample_915,item5320,machine20,date082,4
Sample_915,item4816,machine06,date125,1
Sample_915,item5952,machine33,date132,1
Sample_915,item409,machine08,date146,1
Sample_915,item409,machine10,date146,1
Sample_915,item409,machine14,date146,2
Sample_915,item409,machine21,date146,2
Sample_915,item409,machine32,date146,2
Sample_915,item2535,machine05,date191,30
Sample_916,item4853,machine04,date057,3
Sample_916,item1657,machine19,date061,17
Sample_916,item1657,machine20,date061,22
Sample_916,item5625,machine04,date066,9
Sample_916,item5625,machine05,date066,7
Sample_916,item5426,machine01,date111,1
Sample_916,item5426,machine05,date111,1
Sample_916,item5426,machine18,date111,1
Sample_916,item5426,machine32,date111,1
Sample_916,item3934,machine08,date135,9
Sample_916,item3934,machine09,date135,4
Sample_916,item3934,machine10,date135,13
Sample_916,item3934,machine14,date135,3
Sample_916,item3934,machine21,date135,2
Sample_916,item3934,machine28,date135,7
Sample_916,item3934,machine32,date135,2
Sample_916,item2698,machine06,date146,7
Sample_916,item4976,machine08,date158,2
Sample_916,item4976,machine09,date158,28
Sample_916,item4976,machine21,date158,22
Sample_916,item4976,machine23,date158,1
Sample_916,item4976,machine32,date158,9
Sample_916,item4976,machine33,date158,19
Sample_916,item4976,machine34,date158,21
Sample_916,item2765,machine01,date231,19
Sample_916,item2765,machine32,date231,127
Sample_917,item1119,machine32,date109,1
Sample_917,item1119,machine33,date109,1
Sample_917,item5462,machine04,date160,1
Sample_917,item5462,machine21,date160,1
Sample_917,item5462,machine28,date160,1
Sample_917,item5462,machine31,date160,1
Sample_917,item3242,machine08,date169,3
Sample_917,item810,machine04,date199,25
Sample_917,item810,machine07,date199,4
Sample_917,item810,machine08,date199,3
Sample_917,item810,machine09,date199,7
Sample_917,item810,machine10,date199,16
Sample_917,item810,machine14,date199,26
Sample_917,item810,machine21,date199,18
Sample_917,item810,machine23,date199,11
Sample_917,item810,machine24,date199,13
Sample_917,item810,machine28,date199,34
Sample_917,item810,machine29,date199,21
Sample_917,item810,machine30,date199,22
Sample_917,item810,machine31,date199,35
Sample_917,item810,machine35,date199,5
Sample_917,item3289,machine04,date202,2
Sample_917,item3289,machine10,date202,2
Sample_917,item3289,machine20,date202,2
Sample_917,item634,machine23,date285,1
Sample_917,item6246,machine32,date290,1
Sample_917,item813,machine04,date305,1
Sample_918,item1765,machine23,date120,1
Sample_918,item1075,machine08,date159,1
Sample_918,item2367,machine21,date179,1
Sample_918,item4155,machine05,date236,11
Sample_918,item4823,machine08,date259,8
Sample_918,item4823,machine09,date259,2
Sample_918,item4823,machine10,date259,8
Sample_918,item4823,machine14,date259,7
Sample_918,item4823,machine21,date259,8
Sample_918,item4823,machine22,date259,4
Sample_918,item4823,machine23,date259,6
Sample_918,item4823,machine28,date259,4
Sample_918,item4823,machine29,date259,8
Sample_918,item4823,machine32,date259,2
Sample_918,item3873,machine28,date309,1
Sample_918,item3873,machine29,date309,1
Sample_918,item5771,machine10,date352,1
Sample_919,item2020,machine29,date002,7
Sample_919,item3193,machine03,date016,2
Sample_919,item6351,machine05,date031,1
Sample_919,item6351,machine32,date031,1
Sample_919,item6351,machine33,date031,2
Sample_919,item6475,machine07,date105,1
Sample_919,item6475,machine09,date105,1
Sample_919,item6475,machine14,date105,1
Sample_919,item6475,machine21,date105,1
Sample_919,item6475,machine22,date105,1
Sample_919,item6475,machine35,date105,1
Sample_919,item4276,machine08,date134,1
Sample_919,item4276,machine09,date134,2
Sample_919,item4276,machine30,date134,1
Sample_919,item4076,machine23,date349,3
Sample_920,item269,machine07,date005,1
Sample_920,item269,machine15,date005,1
Sample_920,item269,machine24,date005,1
Sample_920,item269,machine25,date005,1
Sample_920,item269,machine30,date005,1
Sample_920,item269,machine31,date005,1
Sample_920,item269,machine35,date005,1
Sample_920,item4073,machine10,date008,2
Sample_920,item4073,machine14,date008,5
Sample_920,item4073,machine28,date008,4
Sample_920,item4073,machine29,date008,5
Sample_920,item5605,machine08,date019,2
Sample_920,item5605,machine09,date019,1
Sample_920,item5605,machine10,date019,1
Sample_920,item5605,machine14,date019,1
Sample_920,item5605,machine21,date019,2
Sample_920,item5605,machine23,date019,1
Sample_920,item6540,machine31,date027,1
Sample_920,item1580,machine05,date114,3
Sample_920,item1580,machine08,date114,1
Sample_920,item1580,machine21,date114,2
Sample_920,item1580,machine30,date114,2
Sample_920,item1580,machine31,date114,1
Sample_920,item1580,machine32,date114,3
Sample_920,item1740,machine20,date161,3
Sample_920,item2694,machine07,date296,2
Sample_920,item2694,machine21,date296,1
Sample_920,item2986,machine10,date360,1
Sample_920,item2986,machine21,date360,1
Sample_921,item4828,machine22,date001,3
Sample_921,item4828,machine28,date001,4
Sample_921,item646,machine04,date006,1
Sample_921,item646,machine05,date006,8
Sample_921,item646,machine20,date006,6
Sample_921,item646,machine23,date006,10
Sample_921,item646,machine34,date006,1
Sample_921,item78,machine23,date148,1
Sample_921,item156,machine28,date170,1
Sample_921,item1269,machine04,date186,1
Sample_921,item1269,machine18,date186,1
Sample_921,item1269,machine20,date186,8
Sample_921,item2343,machine21,date261,1
Sample_921,item2350,machine01,date284,11
Sample_921,item2350,machine03,date284,2
Sample_921,item2350,machine06,date284,1
Sample_921,item2350,machine19,date284,5
Sample_922,item4323,machine09,date044,1
Sample_922,item4323,machine21,date044,1
Sample_922,item4323,machine32,date044,2
Sample_922,item1173,machine01,date046,5
Sample_922,item1173,machine03,date046,2
Sample_922,item1173,machine06,date046,1
Sample_922,item1173,machine32,date046,6
Sample_922,item1173,machine33,date046,3
Sample_922,item4371,machine18,date070,1
Sample_922,item4371,machine21,date070,1
Sample_922,item4170,machine06,date107,3
Sample_922,item169,machine35,date183,1
Sample_922,item3349,machine21,date195,1
Sample_922,item5565,machine08,date226,1
Sample_922,item5565,machine23,date226,1
